"San Sebastian Airport","San Sebastian","Spain","EAS",43.35649871826172,-1.7906099557876587
"Santiago de Compostela Airport","Santiago","Spain","SCQ",42.89630126953125,-8.415140151977539
"Pirineus - la Seu d'Urgel Airport","Seo De Urgel","Spain","LEU",42.3386,1.40917
"Torrejón Airport","Madrid","Spain","TOJ",40.496700286865234,-3.4458699226379395
"Valencia Airport","Valencia","Spain","VLC",39.4893,-0.481625
"Valladolid Airport","Valladolid","Spain","VLL",41.7061004639,-4.85194015503
"Vitoria/Foronda Airport","Vitoria","Spain","VIT",42.8828010559082,-2.7244699001312256
"Vigo Airport","Vigo","Spain","VGO",42.2318000793457,-8.62677001953125
"Santander Airport","Santander","Spain","SDR",43.427101135253906,-3.82000994682312
"Zaragoza Air Base","Zaragoza","Spain","ZAZ",41.66619873046875,-1.0415500402450562
"Sevilla Airport","Sevilla","Spain","SVQ",37.417999267578125,-5.8931097984313965
"Palma De Mallorca Airport","Palma de Mallorca","Spain","PMI",39.551700592,2.73881006241
"La Gomera Airport","La Gomera","Spain","GMZ",28.029600143432617,-17.214599609375
"Logroño-Agoncillo Airport","Logroño-Agoncillo","Spain","RJL",42.4609534888,-2.32223510742
"Leon Airport","Leon","Spain","LEN",42.5890007019043,-5.65556001663208
"Burgos Airport","Burgos","Spain","RGS",42.357601,-3.62076
"Sabadell Airport","Sabadell","Spain","QSA",41.52090072631836,2.1050798892974854
"Lleida-Alguaire Airport","Lleida","Spain","ILD",41.728185,0.535023
"Huesca/Pirineos Airport","Huesca","Spain","HSK",42.0760993958,-0.316666990519
"Ciudad Real Central Airport","Ciudad Real","Spain","CQM",38.8563888889,-3.97
"Cuatro Vientos Airport","Madrid","Spain","ECV",40.370701,-3.78514
"Castellón-Costa Azahar Airport","Castellón de la Plana","Spain","CDT",40.213889,0.073333
"Teruel Airport","Teruel","Spain","TEV",40.403,-1.2183
"Algeciras Heliport","Algeciras","Spain","AEI",36.12888,-5.441118
"Región de Murcia International Airport","Murcia","Spain","RMU",37.803,-1.125
"Ronneby Airport","Ronneby","Sweden","RNB",56.266700744629,15.265000343323
"Gothenburg-Landvetter Airport","Gothenborg","Sweden","GOT",57.662799835205,12.279800415039
"Jönköping Airport","Joenkoeping","Sweden","JKG",57.757598876953125,14.068699836730957
"Lidköping-Hovby Airport","Lidkoping","Sweden","LDK",58.4655,13.1744
"Gothenburg City Airport","Gothenborg","Sweden","GSE",57.7747,11.8704
"Skövde Airport","Skovde","Sweden","KVB",58.45640182495117,13.972700119018555
"Trollhättan-Vänersborg Airport","Trollhattan","Sweden","THN",58.31809997558594,12.345000267028809
"Karlskoga Airport","Karlskoga","Sweden","KSK",59.34590148925781,14.49590015411377
"Mora Airport","Mora","Sweden","MXX",60.957901,14.5114
"Stockholm Skavsta Airport","Stockholm","Sweden","NYO",58.78860092163086,16.912200927734375
"Kristianstad Airport","Kristianstad","Sweden","KID",55.92169952392578,14.08549976348877
"Oskarshamn Airport","Oskarshamn","Sweden","OSK",57.350498,16.497999
"Kalmar Airport","Kalkmar","Sweden","KLR",56.68550109863281,16.287599563598633
"Malmö Sturup Airport","Malmoe","Sweden","MMX",55.536305364,13.376197814900001
"Halmstad Airport","Halmstad","Sweden","HAD",56.69110107421875,12.820199966430664
"Växjö Kronoberg Airport","Vaxjo","Sweden","VXO",56.929100036621094,14.727999687194824
"Sveg Airport","Sveg","Sweden","EVG",62.04779815673828,14.422900199890137
"Gällivare Airport","Gallivare","Sweden","GEV",67.13240051269531,20.814599990844727
"Hudiksvall Airport","Hudiksvall","Sweden","HUV",61.7681007385,17.0806999207
"Kramfors Sollefteå Airport","Kramfors","Sweden","KRF",63.04859924316406,17.76889991760254
"Lycksele Airport","Lycksele","Sweden","LYC",64.54830169677734,18.71619987487793
"Sundsvall-Härnösand Airport","Sundsvall","Sweden","SDL",62.528099060058594,17.443899154663086
"Örnsköldsvik Airport","Ornskoldsvik","Sweden","OER",63.40829849243164,18.989999771118164
"Kiruna Airport","Kiruna","Sweden","KRN",67.821998596191,20.336799621582
"Skellefteå Airport","Skelleftea","Sweden","SFT",64.62480163574219,21.076900482177734
"Umeå Airport","Umea","Sweden","UME",63.791801452637,20.282800674438
"Vilhelmina Airport","Vilhelmina","Sweden","VHM",64.5791015625,16.833599090576172
"Arvidsjaur Airport","Arvidsjaur","Sweden","AJR",65.59030151367188,19.28190040588379
"Örebro Airport","Orebro","Sweden","ORB",59.22370147705078,15.038000106811523
"Stockholm Västerås Airport","Vasteras","Sweden","VST",59.58940124511719,16.63360023498535
"Luleå Airport","Lulea","Sweden","LLA",65.543800354004,22.121999740601
"Stockholm-Arlanda Airport","Stockholm","Sweden","ARN",59.651901245117,17.918600082397
"Stockholm-Bromma Airport","Stockholm","Sweden","BMA",59.354400634765625,17.941699981689453
"Borlange Airport","Borlange","Sweden","BLE",60.422000885009766,15.515199661254883
"Hultsfred Airport","Hultsfred","Sweden","HLF",57.525799,15.8233
"Gävle Sandviken Airport","Gavle","Sweden","GVX",60.593299865722656,16.951400756835938
"Linköping City Airport","Linkoeping","Sweden","LPI",58.4062004089,15.680500030500001
"Norrköping Airport","Norrkoeping","Sweden","NRK",58.586299896240234,16.250600814819336
"Eskilstuna Airport","Eskilstuna","Sweden","EKT",59.35110092163086,16.70840072631836
"Visby Airport","Visby","Sweden","VBY",57.662799835205,18.346200942993
"Åre Östersund Airport","Östersund","Sweden","OSD",63.194400787354,14.50030040741
"Hagfors Airport","Hagfors","Sweden","HFS",60.02009963989258,13.578900337219238
"Karlstad Airport","Karlstad","Sweden","KSD",59.444698333699996,13.337400436400001
"Torsby Airport","Torsby","Sweden","TYF",60.1576004028,12.991299629199998
"Ängelholm-Helsingborg Airport","Ängelholm","Sweden","AGH",56.29610061645508,12.847100257873535
"Storuman Airport","Mohed","Sweden","SQO",64.96089935302734,17.69659996032715
"Hemavan Airport","Hemavan","Sweden","HMV",65.80609893798828,15.082799911499023
"Pajala Airport","Pajala","Sweden","PJA",67.24559783935547,23.068899154663086
"Söderhamn Airport","Soderhamn","Sweden","SOO",61.26150131225586,17.09910011291504
"Geneva Cointrin International Airport","Geneva","Switzerland","GVA",46.23809814453125,6.108950138092041
"Sion Airport","Sion","Switzerland","SIR",46.219600677500004,7.326759815220001
"Emmen Air Base","Emmen","Switzerland","EML",47.092444,8.305184
"Lugano Airport","Lugano","Switzerland","LUG",46.00429916379999,8.9105796814
"Bern Belp Airport","Bern","Switzerland","BRN",46.914100647,7.497149944309999
"Grenchen Airport","Grenchen","Switzerland","ZHI",47.181599,7.41719
"Zürich Airport","Zurich","Switzerland","ZRH",47.464699,8.54917
"St Gallen Altenrhein Airport","Altenrhein","Switzerland","ACH",47.4850006104,9.560770034789998
"Samedan Airport","Samedan","Switzerland","SMV",46.53409957885742,9.884110450744629
"Lausanne-Blécherette Airport","Lausanne","Switzerland","QLS",46.54529953,6.61667013168
"Locarno Airport","Locarno","Switzerland","ZJI",46.160800933800004,8.87860965729
"Neuchatel Airport","Neuchatel","Switzerland","QNC",46.9575004578,6.86471986771
"Interlaken Air Base","Interlaken","Switzerland","ZIN",46.6766014,7.8790798
"Buochs Airport","Buochs","Switzerland","BXO",46.974444,8.396944
"Belfast International Airport","Belfast","United Kingdom","BFS",54.6575012207,-6.2158298492399995
"St Angelo Airport","Enniskillen","United Kingdom","ENK",54.39889907836914,-7.651669979095459
"George Best Belfast City Airport","Belfast","United Kingdom","BHD",54.618099212646484,-5.872499942779541
"City of Derry Airport","Londonderry","United Kingdom","LDY",55.04280090332031,-7.161109924316406
"Birmingham International Airport","Birmingham","United Kingdom","BHX",52.453899383499994,-1.74802994728
"Coventry Airport","Coventry","United Kingdom","CVT",52.3697013855,-1.4797199964499999
"Gloucestershire Airport","Golouchestershire","United Kingdom","GLO",51.89419937133789,-2.167220115661621
"Cotswold Airport","Pailton","United Kingdom","GBA",51.668095,-2.05694
"Manchester Airport","Manchester","United Kingdom","MAN",53.35369873046875,-2.2749500274658203
"Newquay Cornwall Airport","Newquai","United Kingdom","NQY",50.44060134887695,-4.995409965515137
"RAF Lyneham","Lyneham","United Kingdom","LYE",51.5051,-1.99343
"RNAS Yeovilton","Yeovilton","United Kingdom","YEO",51.0093994140625,-2.638819932937622
"Haverfordwest Airport","Haverfordwest","United Kingdom","HAW",51.833099365234375,-4.9611101150512695
"Cardiff International Airport","Cardiff","United Kingdom","CWL",51.39670181274414,-3.343329906463623
"Swansea Airport","Swansea","United Kingdom","SWS",51.60530090332031,-4.0678300857543945
"Bristol Airport","Bristol","United Kingdom","BRS",51.382702,-2.71909
"Liverpool John Lennon Airport","Liverpool","United Kingdom","LPL",53.33359909057617,-2.849720001220703
"London Luton Airport","London","United Kingdom","LTN",51.874698638916016,-0.36833301186561584
"Plymouth City Airport","Plymouth","United Kingdom","PLH",50.422798,-4.10583
"Bournemouth Airport","Bournemouth","United Kingdom","BOH",50.779998779296875,-1.8424999713897705
"Southampton Airport","Southampton","United Kingdom","SOU",50.95029830932617,-1.3567999601364136
"Lasham Airport","Lasham","United Kingdom","QLA",51.187198638916016,-1.0334999561309814
"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH",50.835602,-0.297222
"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH",51.33079910279999,0.0324999988079
"London Gatwick Airport","London","United Kingdom","LGW",51.148102,-0.190278
"London City Airport","London","United Kingdom","LCY",51.505299,0.055278
"Farnborough Airport","Farnborough","United Kingdom","FAB",51.2757987976,-0.776332974434
"Blackbushe Airport","Blackbushe","United Kingdom","BBS",51.32389831542969,-0.8475000262260437
"London Heathrow Airport","London","United Kingdom","LHR",51.4706,-0.461941
"Southend Airport","Southend","United Kingdom","SEN",51.5713996887207,0.6955559849739075
"Lydd Airport","Lydd","United Kingdom","LYX",50.95610046386719,0.9391670227050781
"Kent International Airport","Manston","United Kingdom","MSE",51.342201,1.34611
"Carlisle Airport","Carlisle","United Kingdom","CAX",54.9375,-2.8091700077056885
"Blackpool International Airport","Blackpool","United Kingdom","BLK",53.77170181274414,-3.0286099910736084
"Humberside Airport","Humberside","United Kingdom","HUY",53.57440185546875,-0.350832998752594
"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF",54.1286111,-3.2675
"Leeds Bradford Airport","Leeds","United Kingdom","LBA",53.86589813232422,-1.6605700254440308
"Warton Airport","Warton","United Kingdom","WRT",53.745098,-2.88306
"Hawarden Airport","Hawarden","United Kingdom","CEG",53.1781005859375,-2.9777801036834717
"Newcastle Airport","Newcastle","United Kingdom","NCL",55.037498474121094,-1.6916699409484863
"Durham Tees Valley Airport","Teesside","United Kingdom","MME",54.50920104980469,-1.4294099807739258
"East Midlands Airport","East Midlands","United Kingdom","EMA",52.8311004639,-1.32806003094
"Kirkwall Airport","Kirkwall","United Kingdom","KOI",58.957801818847656,-2.9049999713897705
"Sumburgh Airport","Sumburgh","United Kingdom","LSI",59.87889862060547,-1.2955600023269653
"Wick Airport","Wick","United Kingdom","WIC",58.458900451660156,-3.09306001663208
"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ",57.201900482177734,-2.197779893875122
"Inverness Airport","Inverness","United Kingdom","INV",57.54249954223633,-4.047500133514404
"Glasgow International Airport","Glasgow","United Kingdom","GLA",55.8718986511,-4.43306016922
"Edinburgh Airport","Edinburgh","United Kingdom","EDI",55.95000076293945,-3.372499942779541
"Islay Airport","Islay","United Kingdom","ILY",55.68190002441406,-6.256669998168945
"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK",55.5093994140625,-4.586669921875
"Benbecula Airport","Benbecula","United Kingdom","BEB",57.48109817504883,-7.3627800941467285
"Scatsta Airport","Scatsta","United Kingdom","SCS",60.43280029296875,-1.2961100339889526
"Dundee Airport","Dundee","United Kingdom","DND",56.45249938964844,-3.025830030441284
"Stornoway Airport","Stornoway","United Kingdom","SYY",58.215599060058594,-6.331110000610352
"Tiree Airport","Tiree","United Kingdom","TRE",56.49919891357422,-6.869170188903809
"RAF Leuchars","Leuchars","United Kingdom","ADX",56.37289810180664,-2.8684399127960205
"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO",57.7052001953125,-3.339169979095459
"Cambridge Airport","Cambridge","United Kingdom","CBG",52.205002,0.175
"Norwich International Airport","Norwich","United Kingdom","NWI",52.6758003235,1.28278005123
"London Stansted Airport","London","United Kingdom","STN",51.8849983215,0.234999999404
"Exeter International Airport","Exeter","United Kingdom","EXT",50.73440170288086,-3.4138898849487305
"Bristol Filton Airport","Bristol","United Kingdom","FZO",51.5194015503,-2.59083008766
"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF",51.8368988037,-1.32000005245
"RAF Benson","Benson","United Kingdom","BEX",51.616401672399995,-1.09582996368
"RAF Lakenheath","Lakenheath","United Kingdom","LKZ",52.409301757799994,0.56099998951
"RAF Mildenhall","Mildenhall","United Kingdom","MHZ",52.361900329589844,0.48640599846839905
"RAF Wyton","Wyton","United Kingdom","QUY",52.3572006226,-0.107832998037
"RAF Fairford","Fairford","United Kingdom","FFD",51.6822013855,-1.7900300025900002
"RAF Brize Norton","Brize Norton","United Kingdom","BZZ",51.75,-1.58362
"RAF Odiham","Odiham","United Kingdom","ODH",51.2341003418,-0.94282501936
"RAF Northolt","Northolt","United Kingdom","NHT",51.553001403799996,-0.418166995049
"RAF Coningsby","Coningsby","United Kingdom","QCY",53.0929985046,-0.166014000773
"RAF Honington","Honington","United Kingdom","BEQ",52.34260177612305,0.7729390263557434
"RAF Scampton","Scampton","United Kingdom","SQZ",53.307800293,-0.550832986832
"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT",54.0489006042,-1.2527500391
"RAF Waddington","Waddington","United Kingdom","WTN",53.1661987305,-0.523810982704
"RAF Marham","Marham","United Kingdom","KNF",52.648395,0.550692
"St. Mary's Airport","ST MARY'S","United Kingdom","ISC",49.913299560546875,-6.291669845581055
"Nottingham Airport","Nottingham","United Kingdom","NQT",52.91999816894531,-1.0791699886322021
"Campbeltown Airport","Campbeltown","United Kingdom","CAL",55.437198638916016,-5.686389923095703
"Eday Airport","Eday","United Kingdom","EOI",59.19060134887695,-2.7722198963165283
"Fair Isle Airport","Fair Isle","United Kingdom","FIE",59.53580093383789,-1.628059983253479
"North Ronaldsay Airport","North Ronaldsay","United Kingdom","NRL",59.3675003052,-2.43443989754
"Papa Westray Airport","Papa Westray","United Kingdom","PPW",59.351699829100006,-2.9002799987800003
"Stronsay Airport","Stronsay","United Kingdom","SOY",59.1553001404,-2.64139008522
"Sanday Airport","Sanday","United Kingdom","NDY",59.250301361083984,-2.576669931411743
"Lerwick / Tingwall Airport","Lerwick","United Kingdom","LWK",60.192199707,-1.24361002445
"Westray Airport","Westray","United Kingdom","WRY",59.3502998352,-2.95000004768
"Land's End Airport","Land's End","United Kingdom","LEQ",50.102798,-5.67056
"Penzance Heliport","Penzance","United Kingdom","PZE",50.128101,-5.51845
"Anglesey Airport","Angelsey","United Kingdom","VLY",53.2481002808,-4.53533983231
"Barra Airport","Barra","United Kingdom","BRR",57.0228,-7.44306
"Outer Skerries Airport","Outer Skerries","United Kingdom","OUK",60.4252,-0.75
"Unst Airport","Unst","United Kingdom","UNT",60.74720001220703,-0.8538500070571899
"Oban Airport","North Connel","United Kingdom","OBN",56.4635009765625,-5.399670124053955
"Lympne Airport","Lympne","United Kingdom","LYM",51.08,1.013
"Colonsay Airstrip","Colonsay","United Kingdom","CSA",56.0574989319,-6.243060112
"Wycombe Air Park","Wycombe","United Kingdom","HYC",51.6116981506,-0.8083329796790001
"Bembridge Airport","Bembridge","United Kingdom","BBP",50.6781005859,-1.10943996906
"Perth/Scone Airport","Perth","United Kingdom","PSL",56.43920135498047,-3.372220039367676
"Duxford Aerodrome","Duxford","United Kingdom","QFO",52.090801,0.131944
"Rochester Airport","Rochester","United Kingdom","RCS",51.351898193359375,0.5033329725265503
"Redhill Aerodrome","Redhill","United Kingdom","KRH",51.2136001587,-0.138611003757
"Chichester/Goodwood Airport","Goodwood","United Kingdom","QUG",50.85940170288086,-0.7591670155525208
"RAF Kinloss","Kinloss","United Kingdom","FSS",57.6493988037,-3.56064009666
"St. Helena Airport","Longwood","United Kingdom","HLE",-15.957725,-5.645943
"Boryspil International Airport","Kiev","Ukraine","KBP",50.345001220703125,30.894699096679688
"Donetsk International Airport","Donetsk","Ukraine","DOK",48.07360076904297,37.73970031738281
"Dnipropetrovsk International Airport","Dnepropetrovsk","Ukraine","DNK",48.357200622558594,35.10060119628906
"Simferopol International Airport","Simferopol","Ukraine","SIP",45.05220031738281,33.975101470947266
"Kiev Zhuliany International Airport","Kiev","Ukraine","IEV",50.40194,30.45194
"Lviv International Airport","Lvov","Ukraine","LWO",49.8125,23.956100463867188
"Odessa International Airport","Odessa","Ukraine","ODS",46.42679977416992,30.67650032043457
"Mariupol International Airport","Mariupol International","Ukraine","MPW",47.07609939575195,37.44960021972656
"Luhansk International Airport","Lugansk","Ukraine","VSG",48.4174003601,39.3740997314
"Zaporizhzhia International Airport","Zaporozhye","Ukraine","OZH",47.867000579833984,35.31570053100586
"Kryvyi Rih International Airport","Krivoy Rog","Ukraine","KWG",48.04330062866211,33.209999084472656
"Kharkiv International Airport","Kharkov","Ukraine","HRK",49.924800872802734,36.290000915527344
"Ivano-Frankivsk International Airport","Ivano-Frankivsk","Ukraine","IFO",48.88420104980469,24.686100006103516
"Chernivtsi International Airport","Chernovtsk","Ukraine","CWC",48.259300231933594,25.98080062866211
"Rivne International Airport","Rivne","Ukraine","RWN",50.60710144042969,26.141599655151367
"Uzhhorod International Airport","Uzhgorod","Ukraine","UDJ",48.634300231933594,22.263399124145508
"Lutsk Airport","Lutsk","Ukraine","UCK",50.678404,25.487165
"Chernihiv Shestovitsa Airport","Chernigov","Ukraine","CEJ",51.4021987915,31.1583003998
"Cherkasy International Airport","Cherkassy","Ukraine","CKC",49.41559982299805,31.99530029296875
"Mykolaiv International Airport","Nikolayev","Ukraine","NLV",47.057899475097656,31.9197998046875
"Kherson International Airport","Kherson","Ukraine","KHE",46.6758,32.506401
"Kirovograd Airport","Kirovograd","Ukraine","KGO",48.54280090332031,32.28499984741211
"Belbek Airport","Sevastopol","Ukraine","UKS",44.688999176,33.570999145500004
"Kerch Airport","Kerch","Ukraine","KHC",45.372501373291016,36.40140151977539
"Gostomel Airport","Kiev","Ukraine","GML",50.60350036621094,30.1919002532959
"Vinnytsia/Gavyryshivka Airport","Vinnitsa","Ukraine","VIN",49.242531,28.613778
"Suprunovka Airport","Poltava","Ukraine","PLV",49.568599700927734,34.39720153808594
"Khmelnytskyi Airport","Khmeinitskiy","Ukraine","HMJ",49.359699,26.933399
"Zhytomyr Airport","Zhytomyr","Ukraine","ZTR",50.270556,28.738611
"Kramatorsk Airport","Kramatorsk","Ukraine","KRQ",48.70560073852539,37.62889862060547
"Berdyansk Airport","Berdyansk","Ukraine","ERD",46.814998626708984,36.75809860229492
